GSR,csv_time_GSR
2.586652871,2021/3/14 10:59
2.601456816,2021/3/14 10:59
2.600104004,2021/3/14 10:59
2.595380223,2021/3/14 10:59
2.597402597,2021/3/14 10:59
2.589331952,2021/3/14 10:59
2.606202763,2021/3/14 10:59
2.535496957,2021/3/14 10:59
2.592016589,2021/3/14 10:59
2.596728123,2021/3/14 10:59
2.587991718,2021/3/14 10:59
2.600104004,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.593360996,2021/3/14 10:59
2.602811036,2021/3/14 10:59
2.60552371,2021/3/14 10:59
2.596728123,2021/3/14 10:59
2.603488675,2021/3/14 10:59
2.596053998,2021/3/14 10:59
2.594706798,2021/3/14 10:59
2.56147541,2021/3/14 10:59
2.560819462,2021/3/14 10:59
2.560819462,2021/3/14 10:59
2.560819462,2021/3/14 10:59
2.556890821,2021/3/14 10:59
2.559508574,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.560819462,2021/3/14 10:59
2.565418163,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.562788314,2021/3/14 10:59
2.564760195,2021/3/14 10:59
2.56147541,2021/3/14 10:59
2.56147541,2021/3/14 10:59
2.565418163,2021/3/14 10:59
2.56147541,2021/3/14 10:59
2.562131694,2021/3/14 10:59
2.567394095,2021/3/14 10:59
2.559508574,2021/3/14 10:59
2.567394095,2021/3/14 10:59
2.564760195,2021/3/14 10:59
2.554931017,2021/3/14 10:59
2.552322614,2021/3/14 10:59
2.554278416,2021/3/14 10:59
2.554931017,2021/3/14 10:59
2.555583951,2021/3/14 10:59
2.549719531,2021/3/14 10:59
2.552322614,2021/3/14 10:59
2.549719531,2021/3/14 10:59
2.552974215,2021/3/14 10:59
2.552974215,2021/3/14 10:59
2.54841998,2021/3/14 10:59
2.54906959,2021/3/14 10:59
2.549719531,2021/3/14 10:59
2.551671345,2021/3/14 10:59
2.550369804,2021/3/14 10:59
2.551020408,2021/3/14 10:59
2.54906959,2021/3/14 10:59
2.56016385,2021/3/14 10:59
2.560819462,2021/3/14 10:59
2.558199028,2021/3/14 10:59
2.56016385,2021/3/14 10:59
2.559508574,2021/3/14 10:59
2.558853634,2021/3/14 10:59
2.559508574,2021/3/14 10:59
2.572678158,2021/3/14 10:59
2.591344908,2021/3/14 10:59
2.602811036,2021/3/14 10:59
2.586652871,2021/3/14 10:59
2.595380223,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.590673575,2021/3/14 10:59
2.577984016,2021/3/14 10:59
2.603488675,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.583979328,2021/3/14 10:59
2.596053998,2021/3/14 10:59
2.590673575,2021/3/14 10:59
2.595380223,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.577984016,2021/3/14 10:59
2.592016589,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.569373073,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.582644628,2021/3/14 10:59
2.569373073,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.579313903,2021/3/14 10:59
2.583979328,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.564102564,2021/3/14 10:59
2.570694087,2021/3/14 10:59
2.572016461,2021/3/14 10:59
2.57003341,2021/3/14 10:59
2.572678158,2021/3/14 10:59
2.589331952,2021/3/14 10:59
2.579313903,2021/3/14 10:59
2.578648788,2021/3/14 10:59
2.570694087,2021/3/14 10:59
2.569373073,2021/3/14 10:59
2.577984016,2021/3/14 10:59
2.582644628,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.577319588,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.580645161,2021/3/14 10:59
2.575991757,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.547770701,2021/3/14 10:59
2.54841998,2021/3/14 10:59
2.547770701,2021/3/14 10:59
2.542588355,2021/3/14 10:59
2.547121752,2021/3/14 10:59
2.547121752,2021/3/14 10:59
2.549719531,2021/3/14 10:59
2.547770701,2021/3/14 10:59
2.547121752,2021/3/14 10:59
2.551020408,2021/3/14 10:59
2.54906959,2021/3/14 10:59
2.541296061,2021/3/14 10:59
2.551671345,2021/3/14 10:59
2.550369804,2021/3/14 10:59
2.551020408,2021/3/14 10:59
2.508780733,2021/3/14 10:59
2.556237219,2021/3/14 10:59
2.550369804,2021/3/14 10:59
2.552322614,2021/3/14 10:59
2.54906959,2021/3/14 10:59
2.556237219,2021/3/14 10:59
2.597402597,2021/3/14 10:59
2.614379085,2021/3/14 10:59
2.628120894,2021/3/14 10:59
2.643404705,2021/3/14 10:59
2.646903123,2021/3/14 10:59
2.648305085,2021/3/14 10:59
2.649708532,2021/3/14 10:59
2.648305085,2021/3/14 10:59
2.656042497,2021/3/14 10:59
2.649708532,2021/3/14 10:59
2.657454159,2021/3/14 10:59
2.655337228,2021/3/14 10:59
2.653927813,2021/3/14 10:59
2.66028199,2021/3/14 10:59
2.656042497,2021/3/14 10:59
2.652519894,2021/3/14 10:59
2.655337228,2021/3/14 10:59
2.649708532,2021/3/14 10:59
2.652519894,2021/3/14 10:59
2.655337228,2021/3/14 10:59
2.651113468,2021/3/14 10:59
2.646903123,2021/3/14 10:59
2.647603918,2021/3/14 10:59
2.650410814,2021/3/14 10:59
2.666666667,2021/3/14 10:59
2.681684098,2021/3/14 10:59
2.669514148,2021/3/14 10:59
2.68528464,2021/3/14 10:59
2.678093198,2021/3/14 10:59
2.673082064,2021/3/14 10:59
2.682403433,2021/3/14 10:59
2.676659529,2021/3/14 10:59
2.668089648,2021/3/14 10:59
2.668801708,2021/3/14 10:59
2.639218791,2021/3/14 10:59
2.643404705,2021/3/14 10:59
2.639218791,2021/3/14 10:59
2.635740643,2021/3/14 10:59
2.639218791,2021/3/14 10:59
2.633658151,2021/3/14 10:59
2.637826431,2021/3/14 10:59
2.633658151,2021/3/14 10:59
2.635740643,2021/3/14 10:59
2.633658151,2021/3/14 10:59
2.633658151,2021/3/14 10:59
2.630194634,2021/3/14 10:59
2.637826431,2021/3/14 10:59
2.63227165,2021/3/14 10:59
2.637130802,2021/3/14 10:59
2.628811777,2021/3/14 10:59
2.656042497,2021/3/14 10:59
2.658160553,2021/3/14 10:59
2.658867323,2021/3/14 10:59
2.663115846,2021/3/14 10:59
2.664535039,2021/3/14 10:59
2.663825253,2021/3/14 10:59
2.654632333,2021/3/14 10:59
2.651113468,2021/3/14 10:59
2.65674814,2021/3/14 10:59
2.644103649,2021/3/14 10:59
2.663115846,2021/3/14 10:59
2.660989888,2021/3/14 10:59
2.646903123,2021/3/14 10:59
2.649006623,2021/3/14 10:59
2.643404705,2021/3/14 10:59
2.648305085,2021/3/14 10:59
2.644103649,2021/3/14 10:59
2.628120894,2021/3/14 10:59
2.635740643,2021/3/14 10:59
2.629503024,2021/3/14 10:59
2.625360987,2021/3/14 10:59
2.602811036,2021/3/14 10:59
2.601456816,2021/3/14 10:59
2.602811036,2021/3/14 10:59
2.598752599,2021/3/14 10:59
2.590673575,2021/3/14 10:59
2.593360996,2021/3/14 10:59
2.595380223,2021/3/14 10:59
2.592016589,2021/3/14 10:59
2.59000259,2021/3/14 10:59
2.596053998,2021/3/14 10:59
2.586652871,2021/3/14 10:59
2.593360996,2021/3/14 10:59
2.586652871,2021/3/14 10:59
2.603488675,2021/3/14 10:59
2.596053998,2021/3/14 10:59
2.592016589,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.590673575,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.581977795,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.583979328,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.581311306,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.582644628,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.581977795,2021/3/14 10:59
2.580645161,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.579313903,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.580645161,2021/3/14 10:59
2.587991718,2021/3/14 10:59
2.583979328,2021/3/14 10:59
2.527167046,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.581311306,2021/3/14 10:59
2.618486515,2021/3/14 10:59
2.608242045,2021/3/14 10:59
2.617115938,2021/3/14 10:59
2.614379085,2021/3/14 10:59
2.603488675,2021/3/14 10:59
2.608242045,2021/3/14 10:59
2.616431188,2021/3/14 10:59
2.610966057,2021/3/14 10:59
2.610966057,2021/3/14 10:59
2.612330199,2021/3/14 10:59
2.617801047,2021/3/14 10:59
2.61164795,2021/3/14 10:59
2.61164795,2021/3/14 10:59
2.623983207,2021/3/14 10:59
2.60756193,2021/3/14 10:59
2.616431188,2021/3/14 10:59
2.603488675,2021/3/14 10:59
2.614379085,2021/3/14 10:59
2.604166667,2021/3/14 10:59
2.621919245,2021/3/14 10:59
2.619858528,2021/3/14 10:59
2.619172342,2021/3/14 10:59
2.608242045,2021/3/14 10:59
2.61164795,2021/3/14 10:59
2.624671916,2021/3/14 10:59
2.621919245,2021/3/14 10:59
2.622606871,2021/3/14 10:59
2.616431188,2021/3/14 10:59
2.624671916,2021/3/14 10:59
2.613695766,2021/3/14 10:59
2.623294858,2021/3/14 10:59
2.613695766,2021/3/14 10:59
2.616431188,2021/3/14 10:59
2.60756193,2021/3/14 10:59
2.624671916,2021/3/14 10:59
2.615062762,2021/3/14 10:59
2.617801047,2021/3/14 10:59
2.612330199,2021/3/14 10:59
2.615062762,2021/3/14 10:59
2.624671916,2021/3/14 10:59
2.617801047,2021/3/14 10:59
2.618486515,2021/3/14 10:59
2.595380223,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.578648788,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.577319588,2021/3/14 10:59
2.581977795,2021/3/14 10:59
2.581311306,2021/3/14 10:59
2.577319588,2021/3/14 10:59
2.577984016,2021/3/14 10:59
2.578648788,2021/3/14 10:59
2.580645161,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.576655501,2021/3/14 10:59
2.581977795,2021/3/14 10:59
2.577984016,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.586652871,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.586652871,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.586652871,2021/3/14 10:59
2.587991718,2021/3/14 10:59
2.581311306,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.592016589,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.600104004,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.592688618,2021/3/14 10:59
2.589331952,2021/3/14 10:59
2.585315408,2021/3/14 10:59
2.625360987,2021/3/14 10:59
2.62605042,2021/3/14 10:59
2.613012804,2021/3/14 10:59
2.61164795,2021/3/14 10:59
2.628120894,2021/3/14 10:59
2.616431188,2021/3/14 10:59
2.610284521,2021/3/14 10:59
2.603488675,2021/3/14 10:59
2.612330199,2021/3/14 10:59
2.624671916,2021/3/14 10:59
2.610284521,2021/3/14 10:59
2.606202763,2021/3/14 10:59
2.602811036,2021/3/14 10:59
2.613695766,2021/3/14 10:59
2.62605042,2021/3/14 10:59
2.615062762,2021/3/14 10:59
2.613695766,2021/3/14 10:59
2.608922515,2021/3/14 10:59
2.619858528,2021/3/14 10:59
2.60960334,2021/3/14 10:59
2.621919245,2021/3/14 10:59
2.622606871,2021/3/14 10:59
2.608242045,2021/3/14 10:59
2.625360987,2021/3/14 10:59
2.564102564,2021/3/14 10:59
2.613012804,2021/3/14 10:59
2.622606871,2021/3/14 10:59
2.614379085,2021/3/14 10:59
2.627430373,2021/3/14 10:59
2.612330199,2021/3/14 10:59
2.614379085,2021/3/14 10:59
2.61164795,2021/3/14 10:59
2.639218791,2021/3/14 10:59
2.615062762,2021/3/14 10:59
2.612330199,2021/3/14 10:59
2.610966057,2021/3/14 10:59
2.617801047,2021/3/14 10:59
2.610284521,2021/3/14 10:59
2.623294858,2021/3/14 10:59
2.617115938,2021/3/14 10:59
2.612330199,2021/3/14 10:59
2.619172342,2021/3/14 10:59
2.612330199,2021/3/14 10:59
2.606202763,2021/3/14 10:59
2.613695766,2021/3/14 10:59
2.581977795,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.579313903,2021/3/14 10:59
2.586652871,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.60213375,2021/3/14 10:59
2.581311306,2021/3/14 10:59
2.586652871,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.582644628,2021/3/14 10:59
2.582644628,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.581311306,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.582644628,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.578648788,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.583979328,2021/3/14 10:59
2.580645161,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.580645161,2021/3/14 10:59
2.582644628,2021/3/14 10:59
2.577319588,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.57003341,2021/3/14 10:59
2.567394095,2021/3/14 10:59
2.57003341,2021/3/14 10:59
2.568713075,2021/3/14 10:59
2.572678158,2021/3/14 10:59
2.57003341,2021/3/14 10:59
2.567394095,2021/3/14 10:59
2.578648788,2021/3/14 10:59
2.568713075,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.567394095,2021/3/14 10:59
2.567394095,2021/3/14 10:59
2.568713075,2021/3/14 10:59
2.568053416,2021/3/14 10:59
2.599428126,2021/3/14 10:59
2.60756193,2021/3/14 10:59
2.604166667,2021/3/14 10:59
2.617115938,2021/3/14 10:59
2.61164795,2021/3/14 10:59
2.617801047,2021/3/14 10:59
2.617115938,2021/3/14 10:59
2.614379085,2021/3/14 10:59
2.603488675,2021/3/14 10:59
2.602811036,2021/3/14 10:59
2.612330199,2021/3/14 10:59
2.608242045,2021/3/14 10:59
2.619858528,2021/3/14 10:59
2.60960334,2021/3/14 10:59
2.601456816,2021/3/14 10:59
2.610284521,2021/3/14 10:59
2.615062762,2021/3/14 10:59
2.596728123,2021/3/14 10:59
2.604166667,2021/3/14 10:59
2.606202763,2021/3/14 10:59
2.606202763,2021/3/14 10:59
2.610966057,2021/3/14 10:59
2.596053998,2021/3/14 10:59
2.617115938,2021/3/14 10:59
2.612330199,2021/3/14 10:59
2.614379085,2021/3/14 10:59
2.599428126,2021/3/14 10:59
2.602811036,2021/3/14 10:59
2.60213375,2021/3/14 10:59
2.606202763,2021/3/14 10:59
2.598077423,2021/3/14 10:59
2.603488675,2021/3/14 10:59
2.60960334,2021/3/14 10:59
2.60213375,2021/3/14 10:59
2.592688618,2021/3/14 10:59
2.610284521,2021/3/14 10:59
2.610284521,2021/3/14 10:59
2.610966057,2021/3/14 10:59
2.615746796,2021/3/14 10:59
2.603488675,2021/3/14 10:59
2.604166667,2021/3/14 10:59
2.610966057,2021/3/14 10:59
2.612330199,2021/3/14 10:59
2.60756193,2021/3/14 10:59
2.606882169,2021/3/14 10:59
2.619172342,2021/3/14 10:59
2.574002574,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.572016461,2021/3/14 10:59
2.577319588,2021/3/14 10:59
2.573340196,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.529084471,2021/3/14 10:59
2.575328354,2021/3/14 10:59
2.572016461,2021/3/14 10:59
2.574002574,2021/3/14 10:59
2.574002574,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.572016461,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.575328354,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.570694087,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.572678158,2021/3/14 10:59
2.572016461,2021/3/14 10:59
2.570694087,2021/3/14 10:59
2.569373073,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.570694087,2021/3/14 10:59
2.572016461,2021/3/14 10:59
2.569373073,2021/3/14 10:59
2.569373073,2021/3/14 10:59
2.568053416,2021/3/14 10:59
2.570694087,2021/3/14 10:59
2.572016461,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.568713075,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.582644628,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.564760195,2021/3/14 10:59
2.566735113,2021/3/14 10:59
2.575991757,2021/3/14 10:59
2.568053416,2021/3/14 10:59
2.569373073,2021/3/14 10:59
2.57003341,2021/3/14 10:59
2.569373073,2021/3/14 10:59
2.608242045,2021/3/14 10:59
2.592016589,2021/3/14 10:59
2.600104004,2021/3/14 10:59
2.602811036,2021/3/14 10:59
2.597402597,2021/3/14 10:59
2.60552371,2021/3/14 10:59
2.60552371,2021/3/14 10:59
2.598077423,2021/3/14 10:59
2.601456816,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.600780234,2021/3/14 10:59
2.598077423,2021/3/14 10:59
2.596728123,2021/3/14 10:59
2.597402597,2021/3/14 10:59
2.597402597,2021/3/14 10:59
2.586652871,2021/3/14 10:59
2.600104004,2021/3/14 10:59
2.576655501,2021/3/14 10:59
2.566735113,2021/3/14 10:59
2.568713075,2021/3/14 10:59
2.568053416,2021/3/14 10:59
2.578648788,2021/3/14 10:59
2.564760195,2021/3/14 10:59
2.566735113,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.571355104,2021/3/14 10:59
2.566735113,2021/3/14 10:59
2.57003341,2021/3/14 10:59
2.566735113,2021/3/14 10:59
2.568713075,2021/3/14 10:59
2.566735113,2021/3/14 10:59
2.566735113,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.566076469,2021/3/14 10:59
2.604166667,2021/3/14 10:59
2.589331952,2021/3/14 10:59
2.595380223,2021/3/14 10:59
2.60213375,2021/3/14 10:59
2.598752599,2021/3/14 10:59
2.596053998,2021/3/14 10:59
2.592688618,2021/3/14 10:59
2.60213375,2021/3/14 10:59
2.610284521,2021/3/14 10:59
2.597402597,2021/3/14 10:59
2.590673575,2021/3/14 10:59
2.603488675,2021/3/14 10:59
2.567394095,2021/3/14 10:59
2.568713075,2021/3/14 10:59
2.565418163,2021/3/14 10:59
2.562788314,2021/3/14 10:59
2.56147541,2021/3/14 10:59
2.578648788,2021/3/14 10:59
2.566076469,2021/3/14 10:59
2.566735113,2021/3/14 10:59
2.565418163,2021/3/14 10:59
2.564760195,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.560819462,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.566076469,2021/3/14 10:59
2.564760195,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.564760195,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.567394095,2021/3/14 10:59
2.559508574,2021/3/14 10:59
2.567394095,2021/3/14 10:59
2.559508574,2021/3/14 10:59
2.567394095,2021/3/14 10:59
2.564102564,2021/3/14 10:59
2.562131694,2021/3/14 10:59
2.564760195,2021/3/14 10:59
2.560819462,2021/3/14 10:59
2.566735113,2021/3/14 10:59
2.562131694,2021/3/14 10:59
2.562131694,2021/3/14 10:59
2.565418163,2021/3/14 10:59
2.557544757,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.562788314,2021/3/14 10:59
2.518891688,2021/3/14 10:59
2.564102564,2021/3/14 10:59
2.562788314,2021/3/14 10:59
2.56147541,2021/3/14 10:59
2.565418163,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.56147541,2021/3/14 10:59
2.564102564,2021/3/14 10:59
2.56344527,2021/3/14 10:59
2.564102564,2021/3/14 10:59
2.562131694,2021/3/14 10:59
2.593360996,2021/3/14 10:59
2.595380223,2021/3/14 10:59
2.594033722,2021/3/14 10:59
2.596728123,2021/3/14 10:59
2.589331952,2021/3/14 10:59
2.593360996,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.593360996,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.587991718,2021/3/14 10:59
2.581977795,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.595380223,2021/3/14 10:59
2.591344908,2021/3/14 10:59
2.594706798,2021/3/14 10:59
2.594706798,2021/3/14 10:59
2.587322122,2021/3/14 10:59
2.591344908,2021/3/14 10:59
2.61164795,2021/3/14 10:59
2.592688618,2021/3/14 10:59
2.591344908,2021/3/14 10:59
2.594033722,2021/3/14 10:59
2.59000259,2021/3/14 10:59
2.59000259,2021/3/14 10:59
2.591344908,2021/3/14 10:59
2.594706798,2021/3/14 10:59
2.596053998,2021/3/14 10:59
2.59000259,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.592016589,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.594706798,2021/3/14 10:59
2.584647196,2021/3/14 10:59
2.587991718,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.582644628,2021/3/14 10:59
2.593360996,2021/3/14 10:59
2.587991718,2021/3/14 10:59
2.592016589,2021/3/14 10:59
2.594706798,2021/3/14 10:59
2.582644628,2021/3/14 10:59
2.577984016,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.589331952,2021/3/14 10:59
2.588661662,2021/3/14 10:59
2.554278416,2021/3/14 10:59
2.560819462,2021/3/14 10:59
2.554278416,2021/3/14 10:59
2.56147541,2021/3/14 10:59
2.552974215,2021/3/14 10:59
2.541296061,2021/3/14 10:59
2.547770701,2021/3/14 10:59
2.546473135,2021/3/14 10:59
2.547770701,2021/3/14 10:59
2.546473135,2021/3/14 10:59
2.54517689,2021/3/14 10:59
2.547770701,2021/3/14 10:59
2.546473135,2021/3/14 10:59
2.549719531,2021/3/14 10:59
2.54517689,2021/3/14 10:59
2.541296061,2021/3/14 10:59
2.543881964,2021/3/14 10:59
2.543881964,2021/3/14 10:59
2.545824847,2021/3/14 10:59
2.542588355,2021/3/14 10:59
2.542588355,2021/3/14 10:59
2.551020408,2021/3/14 10:59
2.552322614,2021/3/14 10:59
2.551020408,2021/3/14 10:59
2.552974215,2021/3/14 10:59
2.549719531,2021/3/14 10:59
2.551020408,2021/3/14 10:59
2.552322614,2021/3/14 10:59
2.551020408,2021/3/14 10:59
2.553626149,2021/3/14 10:59
2.549719531,2021/3/14 10:59
2.552974215,2021/3/14 10:59
2.552974215,2021/3/14 10:59
2.562788314,2021/3/14 10:59
2.552322614,2021/3/14 10:59
2.552322614,2021/3/14 10:59
2.551671345,2021/3/14 10:59
2.54906959,2021/3/14 10:59
2.551020408,2021/3/14 10:59
2.549719531,2021/3/14 10:59
2.551020408,2021/3/14 10:59
2.554931017,2021/3/14 10:59
2.549719531,2021/3/14 10:59
2.550369804,2021/3/14 10:59
2.552974215,2021/3/14 10:59
2.54906959,2021/3/14 10:59
2.568713075,2021/3/14 10:59
2.583979328,2021/3/14 10:59
2.577319588,2021/3/14 10:59
2.575991757,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.573340196,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.578648788,2021/3/14 10:59
2.574002574,2021/3/14 10:59
2.574665294,2021/3/14 10:59
2.574002574,2021/3/14 10:59
2.585983967,2021/3/14 10:59
2.578648788,2021/3/14 10:59
2.575991757,2021/3/14 10:59
2.532286655,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.578648788,2021/3/14 10:59
2.579313903,2021/3/14 10:59
2.583979328,2021/3/14 10:59
2.581977795,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.593360996,2021/3/14 10:59
2.57997936,2021/3/14 10:59
2.577319588,2021/3/14 10:59
2.572678158,2021/3/14 10:59
2.583311806,2021/3/14 10:59
2.575991757,2021/3/14 10:59
2.581311306,2021/3/14 10:59
